Company,Value
Company B,0.1625
Company B,0.2612
Company B,0.2257
Company B,0.2212
Company B,0.2395
Company B,0.1872
Company B,0.2293
Company B,0.2465
Company B,0.2462
Company B,0.1917
Company B,0.2212
Company B,0.2313
Company B,0.2748
Company B,0.2062
Company B,0.2645
Company B,0.2583
Company B,0.2688
Company B,0.2584
Company B,0.2083
Company B,0.2186
Company B,0.2349
Company B,0.2142
Company B,0.2224
Company B,0.2214
Company B,0.2599
Company B,0.2442
Company B,0.2329
Company B,0.1616
Company B,0.2647
Company B,0.2283
Company B,0.257
Company B,0.2069
Company B,0.2365
Company B,0.221
Company B,0.1955
Company B,0.1666
Company B,0.2162
Company B,0.2735
Company B,0.2125
Company B,0.2923
Company B,0.2041
Company B,0.2395
Company B,0.2534
Company B,0.1937
Company B,0.1973
Company B,0.2084
Company B,0.2608
Company B,0.2111
Company B,0.2739
Company B,0.2518
Company B,0.238
Company B,0.2451
Company B,0.275
Company B,0.2496
Company B,0.2557
Company B,0.2549
Company B,0.2192
Company B,0.2712
Company B,0.2602
Company B,0.2294
Company B,0.2274
Company B,0.242
Company B,0.2506
Company B,0.1692
Company B,0.2594
Company B,0.2532
Company B,0.2525
Company B,0.271
Company B,0.3209
Company B,0.2485
Company B,0.2228
Company B,0.2306
Company B,0.2579
Company B,0.2157
Company B,0.2373
Company B,0.2094
Company B,0.2329
Company B,0.2219
Company B,0.2233
Company B,0.2213
Company B,0.2472
Company B,0.248
Company B,0.2392
Company B,0.2594
Company B,0.1366
Company B,0.2195
Company B,0.2503
Company B,0.2643
Company B,0.1929
Company B,0.241
Company B,0.2139
Company B,0.2303
Company B,0.2543
Company B,0.2306
Company B,0.2018
Company B,0.2183
Company B,0.2187
Company B,0.2783
Company B,0.209
Company B,0.2337
Company B,0.2771
Company B,0.23
Company B,0.1439
Company B,0.2519
Company B,0.2619
Company B,0.2634
Company B,0.2417
Company B,0.2367
Company B,0.276
Company B,0.1986
Company B,0.2299
Company B,0.1969
Company B,0.2365
Company B,0.2857
Company B,0.2299
Company B,0.2347
Company B,0.1736
Company B,0.2808
Company B,0.2414
Company B,0.2435
Company B,0.2396
Company B,0.2875
Company B,0.2266
Company B,0.1885
Company B,0.229
Company B,0.2579
Company B,0.3213
Company B,0.2196
Company B,0.207
Company B,0.229
Company B,0.2197
Company B,0.2195
Company B,0.2098
Company B,0.2453
Company B,0.2228
Company B,0.2224
Company B,0.215
Company B,0.268
Company B,0.2004
Company B,0.2159
Company B,0.2087
Company B,0.2722
Company B,0.2052
Company B,0.2153
Company B,0.2217
Company B,0.2009
Company B,0.2365
Company B,0.263
Company B,0.2311
Company B,0.1612
Company B,0.2268
Company B,0.1939
Company B,0.2872
Company B,0.1835
Company B,0.2129
Company B,0.2514
Company B,0.2239
Company B,0.1909
Company B,0.2042
Company B,0.224
Company B,0.2303
Company B,0.2478
Company B,0.2097
Company B,0.2125
Company B,0.235
Company B,0.2209
Company B,0.2036
Company B,0.189
Company B,0.2103
Company B,0.2759
Company B,0.2336
Company B,0.216
Company B,0.1855
Company B,0.2586
Company B,0.2404
Company B,0.2357
Company B,0.2484
Company B,0.2361
Company B,0.2559
Company B,0.2283
Company B,0.2093
Company B,0.2605
Company B,0.205
Company B,0.2379
Company B,0.2364
Company B,0.2946
Company B,0.1808
Company B,0.2702
Company B,0.1851
Company B,0.2347
Company B,0.2386
Company B,0.2464
Company B,0.2792
Company B,0.2174
Company B,0.25
Company B,0.1882
Company B,0.2503
Company B,0.2503
Company B,0.1965
Company B,0.1768
Company B,0.2467
Company B,0.2711
Company B,0.214
Company B,0.2048
Company B,0.2255
Company B,0.2305
Company B,0.1919
Company B,0.2365
Company B,0.2047
Company B,0.2052
Company B,0.2721
Company B,0.2289
Company B,0.2097
Company B,0.2517
Company B,0.2334
Company B,0.2041
Company B,0.3027
Company B,0.2185
Company B,0.249
Company B,0.1622
Company B,0.1882
Company B,0.2994
Company B,0.2323
Company B,0.1988
Company B,0.1913
Company B,0.2973
Company B,0.2097
Company B,0.2251
Company B,0.2043
Company B,0.1937
Company B,0.2673
Company B,0.2149
Company B,0.2544
Company B,0.1761
Company B,0.2145
Company B,0.2829
Company B,0.2282
Company B,0.2239
Company B,0.2473
Company B,0.2387
Company B,0.2337
Company B,0.3017
Company B,0.2261
Company B,0.2422
Company B,0.2432
Company B,0.2188
Company B,0.1875
Company B,0.2499
Company B,0.1904
Company B,0.2946
Company B,0.2319
Company B,0.2682
Company B,0.2685
Company B,0.1983
Company B,0.2117
Company B,0.2773
Company B,0.2148
Company B,0.2296
Company B,0.244
Company B,0.1886
Company B,0.2036
Company B,0.2132
Company B,0.2314
Company B,0.2385
Company B,0.1934
Company B,0.2373
Company B,0.26
Company B,0.2577
Company B,0.2828
Company B,0.2055
Company B,0.2014
Company B,0.2285
Company B,0.2337
Company B,0.2093
Company B,0.2127
Company B,0.1888
Company B,0.2518
Company B,0.2879
Company B,0.2407
Company B,0.2751
Company B,0.2498
Company B,0.2459
Company B,0.1891
Company B,0.2777
Company B,0.1998
Company B,0.2422
Company B,0.2516
Company B,0.2205
Company B,0.2164
Company B,0.2454
Company B,0.1767
Company B,0.1844
Company B,0.1915
Company B,0.2078
Company B,0.2333
Company B,0.2186
Company B,0.252
Company B,0.2325
Company B,0.2774
Company B,0.2419
Company B,0.2633
Company B,0.3088
Company B,0.285
Company B,0.1878
Company B,0.2589
Company B,0.2133
Company B,0.185
Company B,0.2396
Company B,0.2678
Company B,0.2414
Company B,0.2028
Company B,0.2467
Company B,0.2288
Company B,0.231
Company B,0.2516
Company B,0.1919
Company B,0.235
Company B,0.2068
Company B,0.2
Company B,0.2668
Company B,0.1698
Company B,0.2371
Company B,0.2026
Company B,0.2462
Company B,0.2047
Company B,0.2711
Company B,0.2577
Company B,0.1972
Company B,0.1533
Company B,0.271
Company B,0.2575
Company B,0.2293
Company B,0.247
Company B,0.1992
Company B,0.1869
Company B,0.2369
Company B,0.209
Company B,0.1683
Company B,0.2426
Company B,0.2328
Company B,0.2102
Company B,0.2411
Company B,0.2396
Company B,0.2393
Company B,0.258
Company B,0.1847
Company B,0.1865
Company B,0.2562
Company B,0.2283
Company B,0.2109
Company B,0.2239
Company B,0.2202
Company B,0.2303
Company B,0.2208
Company B,0.1549
Company B,0.1865
Company B,0.2534
Company B,0.2159
Company B,0.2276
Company B,0.227
Company B,0.201
Company B,0.2058
Company B,0.2744
Company B,0.2294
Company B,0.247
Company B,0.2436
Company B,0.2379
Company B,0.18
Company B,0.2669
Company B,0.2429
Company B,0.2142
Company B,0.2022
Company B,0.1419
Company B,0.2138
Company B,0.1731
Company B,0.2191
Company B,0.2473
Company B,0.2547
Company B,0.191
Company B,0.2351
Company B,0.2608
Company B,0.2055
Company B,0.248
Company B,0.2366
Company B,0.2174
Company B,0.255
Company B,0.19
Company B,0.2082
Company B,0.1964
Company B,0.2529
Company B,0.3075
Company B,0.2395
Company B,0.1943
Company B,0.2613
Company B,0.2231
Company B,0.2208
Company B,0.2141
Company B,0.2832
Company B,0.2006
Company B,0.1993
Company B,0.2736
Company B,0.2239
Company B,0.1438
Company B,0.1805
Company B,0.1982
Company B,0.1961
Company B,0.277
Company B,0.2258
Company B,0.1624
Company B,0.2313
Company B,0.2656
Company B,0.1963
Company B,0.2228
Company B,0.2684
Company B,0.2075
Company B,0.2488
Company B,0.2109
Company B,0.1912
Company B,0.2188
Company B,0.2279
Company B,0.1574
Company B,0.2041
Company B,0.2174
Company B,0.2349
Company B,0.2676
Company B,0.2534
Company B,0.2143
Company B,0.2199
Company B,0.2316
Company B,0.227
Company B,0.269
Company B,0.2331
Company B,0.2854
Company B,0.1966
Company B,0.2645
Company B,0.2666
Company B,0.2358
Company B,0.1662
Company B,0.2089
Company B,0.2235
Company B,0.2303
Company B,0.1841
Company B,0.2501
Company B,0.2631
Company B,0.2699
Company B,0.2099
Company B,0.2023
Company B,0.2265
Company B,0.2014
Company B,0.2244
Company B,0.1704
Company B,0.1838
Company B,0.1946
Company B,0.2729
Company B,0.2179
Company B,0.2655
Company B,0.2243
Company B,0.2454
Company B,0.2712
Company B,0.2406
Company B,0.2218
Company B,0.1959
Company B,0.2404
Company B,0.2261
Company B,0.2386
Company B,0.2153
Company B,0.2392
Company B,0.2393
Company B,0.231
Company B,0.2402
Company B,0.2081
Company B,0.2269
Company B,0.1821
Company B,0.2082
Company B,0.256
Company B,0.2369
Company B,0.2691
Company B,0.2462
Company B,0.1976
Company B,0.2349
Company B,0.2341
Company B,0.2173
Company B,0.212
Company B,0.206
Company B,0.2332
Company B,0.2136
Company B,0.2531
Company B,0.1982
Company B,0.2143
Company B,0.1876
Company B,0.2363
Company B,0.2321
Company B,0.1778
Company B,0.1341
Company B,0.2385
Company B,0.2056
Company B,0.209
Company B,0.1999
Company B,0.1999
Company B,0.2199
Company B,0.2063
Company B,0.1705
Company B,0.195
Company B,0.1987
Company B,0.267
Company B,0.249
Company B,0.2206
Company B,0.2128
Company B,0.2391
Company B,0.2388
Company B,0.2518
Company B,0.1877
Company B,0.251
Company B,0.2201
Company B,0.2255
Company B,0.1848
Company B,0.229
Company B,0.2426
Company B,0.1951
Company B,0.2592
Company B,0.2816
Company B,0.1961
Company B,0.2356
Company B,0.2729
Company B,0.2057
Company B,0.2435
Company B,0.2041
Company B,0.2648
Company B,0.2345
Company B,0.2338
Company B,0.2155
Company B,0.2309
Company B,0.2034
Company B,0.2365
Company B,0.2413
Company B,0.2225
Company B,0.2291
Company B,0.2053
Company B,0.2337
Company B,0.1808
Company B,0.2343
Company B,0.2033
Company B,0.2771
Company B,0.2412
Company B,0.2344
Company B,0.193
Company B,0.2351
Company B,0.2236
Company B,0.241
Company B,0.2275
Company B,0.2731
Company B,0.2389
Company B,0.2019
Company B,0.1973
Company B,0.2347
Company B,0.2288
Company B,0.1947
Company B,0.2689
Company B,0.2248
Company B,0.2411
Company B,0.2114
Company B,0.2333
Company B,0.1968
Company B,0.2621
Company B,0.295
Company B,0.2457
Company B,0.227
Company B,0.2555
Company B,0.2453
Company B,0.2272
Company B,0.2362
Company B,0.2142
Company B,0.2513
Company B,0.2359
Company B,0.2245
Company B,0.2209
Company B,0.1879
Company B,0.2241
Company B,0.2649
Company B,0.1773
Company B,0.2927
Company B,0.1911
Company B,0.2261
Company B,0.2234
Company B,0.25
Company B,0.2641
Company B,0.2531
Company B,0.2037
Company B,0.2325
Company B,0.2145
Company B,0.2009
Company B,0.2481
Company B,0.2329
Company B,0.2236
Company B,0.2596
Company B,0.23
Company B,0.1903
Company B,0.2152
Company B,0.2356
Company B,0.2378
Company B,0.2284
Company B,0.2164
Company B,0.2463
Company B,0.2333
Company B,0.2251
Company B,0.2241
Company B,0.23
Company B,0.2361
Company B,0.2278
Company B,0.2664
Company B,0.2493
Company B,0.214
Company B,0.2137
Company B,0.214
Company B,0.2053
Company B,0.2579
Company B,0.2006
Company B,0.2283
Company B,0.2448
Company B,0.2452
Company B,0.1623
Company B,0.2318
Company B,0.1968
Company B,0.1907
Company B,0.2476
Company B,0.2432
Company B,0.2876
Company B,0.3066
Company B,0.1902
Company B,0.2694
Company B,0.2209
Company B,0.1858
Company B,0.2253
Company B,0.242
Company B,0.2159
Company B,0.2409
Company B,0.2422
Company B,0.2107
Company B,0.1862
Company B,0.2659
Company B,0.2056
Company B,0.1767
Company B,0.2349
Company B,0.2361
Company B,0.2585
Company B,0.2489
Company B,0.1906
Company B,0.2198
Company B,0.2171
Company B,0.209
Company B,0.2207
Company B,0.2231
Company B,0.2917
Company B,0.1867
Company B,0.1989
Company B,0.1551
Company B,0.1595
Company B,0.2112
Company B,0.2547
Company B,0.2
Company B,0.2304
Company B,0.2479
Company B,0.2437
Company B,0.2219
Company B,0.177
Company B,0.2415
Company B,0.2041
Company B,0.2023
Company B,0.191
Company B,0.2049
Company B,0.2038
Company B,0.2051
Company B,0.2065
Company B,0.2097
Company B,0.2558
Company B,0.2391
Company B,0.2174
Company B,0.2327
Company B,0.2199
Company B,0.2046
Company B,0.164
Company B,0.2329
Company B,0.1651
Company B,0.2007
Company B,0.2527
Company B,0.2006
Company B,0.2696
Company B,0.2609
Company B,0.2514
Company B,0.2538
Company B,0.2209
Company B,0.2422
Company B,0.2603
Company B,0.2304
Company B,0.2109
Company B,0.205
Company B,0.1821
Company B,0.2066
Company B,0.245
Company B,0.2301
Company B,0.2489
Company B,0.2385
Company B,0.1829
Company B,0.2182
Company B,0.1718
Company B,0.3011
Company B,0.2411
Company B,0.244
Company B,0.2184
Company B,0.2065
Company B,0.2408
Company B,0.2403
Company B,0.2378
Company B,0.2124
Company B,0.1703
Company B,0.2257
Company B,0.2633
Company B,0.2503
Company B,0.231
Company B,0.2287
Company B,0.2301
Company B,0.251
Company B,0.2332
Company B,0.2466
Company B,0.206
Company B,0.232
Company B,0.2306
Company B,0.2075
Company B,0.217
Company B,0.2362
Company B,0.2603
Company B,0.2223
Company B,0.2006
Company B,0.2031
Company B,0.2365
Company B,0.2473
Company B,0.2147
Company B,0.221
Company B,0.2415
Company B,0.2717
Company B,0.2443
Company B,0.2668
Company B,0.1747
Company B,0.1945
Company B,0.2576
Company B,0.2378
Company B,0.2198
Company B,0.2743
Company B,0.2317
Company B,0.2194
Company B,0.2458
Company B,0.2629
Company B,0.208
Company B,0.1935
Company B,0.2452
Company B,0.284
Company B,0.2065
Company B,0.2344
Company B,0.2755
Company B,0.2479
Company B,0.233
Company B,0.239
Company B,0.2276
Company B,0.195
Company B,0.2383
Company B,0.2321
Company B,0.2636
Company B,0.2333
Company B,0.2072
Company B,0.2531
Company B,0.1995
Company B,0.1509
Company B,0.2793
Company B,0.225
Company B,0.2376
Company B,0.2551
Company B,0.2599
Company B,0.2521
Company B,0.1933
Company B,0.2055
Company B,0.2469
Company B,0.1703
Company B,0.2309
Company B,0.2437
Company B,0.2204
Company B,0.2051
Company B,0.257
Company B,0.1906
Company B,0.2368
Company B,0.2306
Company B,0.2114
Company B,0.1967
Company B,0.2523
Company B,0.1593
Company B,0.2214
Company B,0.2526
Company B,0.2468
Company B,0.2506
Company B,0.2502
Company B,0.2041
Company B,0.2836
Company B,0.1997
Company B,0.1986
Company B,0.2483
Company B,0.2445
Company B,0.2104
Company B,0.3141
Company B,0.1969
Company B,0.2219
Company B,0.2496
Company B,0.2235
Company B,0.2144
Company B,0.2692
Company B,0.1602
Company B,0.2787
Company B,0.2388
Company B,0.1936
Company B,0.2645
Company B,0.1885
Company B,0.2144
Company B,0.2403
Company B,0.2466
Company B,0.2085
Company B,0.1771
Company B,0.1968
Company B,0.2426
Company B,0.1922
Company B,0.2488
Company B,0.2053
Company B,0.1994
Company B,0.233
Company B,0.2354
Company B,0.2197
Company B,0.2074
Company B,0.2906
Company B,0.2149
Company B,0.2343
Company B,0.1949
Company B,0.1904
Company B,0.2389
Company B,0.2209
Company B,0.2716
Company B,0.2295
Company B,0.2465
Company B,0.2201
Company B,0.2553
Company B,0.222
Company B,0.236
Company B,0.1764
Company B,0.2792
Company B,0.2423
Company B,0.2542
Company B,0.2282
Company B,0.2205
Company B,0.2537
Company B,0.2612
Company B,0.169
Company B,0.2109
Company B,0.2396
Company B,0.2466
Company B,0.2174
Company B,0.2822
Company B,0.1868
Company B,0.2889
Company B,0.2388
Company B,0.1808
Company B,0.2199
Company B,0.2048
Company B,0.195
Company B,0.249
Company B,0.2347
Company B,0.2102
Company B,0.2386
Company B,0.2185
Company B,0.2291
Company B,0.2402
Company B,0.2167
Company B,0.2473
Company B,0.2237
Company B,0.2282
Company B,0.2298
Company B,0.2347
Company B,0.2694
Company B,0.2281
Company B,0.2869
Company B,0.2438
Company B,0.2359
Company B,0.2137
Company B,0.2789
Company B,0.232
Company B,0.2633
Company B,0.2322
Company B,0.2276
Company B,0.2357
Company B,0.2545
Company B,0.2187
Company B,0.1879
Company B,0.1826
Company B,0.2399
Company B,0.2128
Company B,0.2307
Company B,0.2933
Company B,0.2586
Company B,0.2147
Company B,0.2636
Company B,0.2446
Company B,0.2332
Company B,0.2579
Company B,0.2356
Company B,0.1786
Company B,0.255
Company B,0.1713
Company B,0.2458
Company B,0.1989
Company B,0.2266
Company B,0.2491
Company B,0.2312
Company B,0.2479
Company B,0.226
Company B,0.261
Company B,0.2389
Company B,0.1585
Company B,0.2347
Company B,0.2125
Company B,0.2049
Company B,0.2246
Company B,0.224
Company B,0.2295
Company B,0.2165
Company B,0.2405
Company B,0.1869
Company B,0.2285
Company B,0.2439
Company B,0.2274
Company B,0.2472
Company B,0.1717
Company B,0.2193
Company B,0.2366
Company B,0.2567
Company B,0.2008
Company B,0.2309
Company B,0.2284
Company B,0.2247
Company B,0.2786
Company B,0.226
Company B,0.1895
Company B,0.2266
Company B,0.2585
Company B,0.2168
Company B,0.1941
Company B,0.3056
Company B,0.2166
Company B,0.1924
Company B,0.1926
Company B,0.2418
Company B,0.2209
Company B,0.2478
Company B,0.2428
Company B,0.2001
Company B,0.2389
Company B,0.1775
Company B,0.2128
Company B,0.2411
Company B,0.2663
Company B,0.1808
Company B,0.2182
Company B,0.2427
Company B,0.2294
Company B,0.2089
Company B,0.3155
Company B,0.272
Company B,0.2081
Company B,0.2689
Company B,0.2562
Company B,0.2379
Company B,0.2221
Company B,0.2066
Company B,0.2417
Company B,0.2014
Company B,0.2355
Company B,0.2507
Company B,0.2529
Company B,0.2426
Company B,0.1872
Company B,0.2587
Company B,0.2197
Company B,0.2224
Company B,0.2028
Company B,0.2278
Company B,0.2488
Company B,0.2216
Company B,0.226
Company B,0.2402
Company B,0.2208
Company B,0.2197
Company B,0.2238
Company B,0.2413
Company B,0.221
Company B,0.2302
Company B,0.1435
Company B,0.1706
Company B,0.2078
Company B,0.1975
Company B,0.2444
Company B,0.1847
Company B,0.2545
Company B,0.2105
Company B,0.1968
Company B,0.2033
Company B,0.2691
Company B,0.3113
Company B,0.1925
Company B,0.2356
Company B,0.1978
Company B,0.2051
Company B,0.227
Company B,0.1954
Company B,0.2264
Company B,0.19
Company B,0.1907
Company B,0.2056
Company B,0.2029
Company B,0.242
Company B,0.2522
Company B,0.1897
Company B,0.2826
Company B,0.2729
Company B,0.242
Company B,0.2789
Company B,0.2058
Company B,0.2183
Company B,0.2164
Company B,0.2321
Company B,0.2529
Company B,0.2786
Company B,0.2704
Company B,0.2712
Company B,0.2146
Company B,0.2082
Company B,0.1996
Company B,0.2309
Company B,0.2638
Company B,0.2141
Company B,0.2582
Company B,0.2755
Company B,0.2244
Company B,0.2013
Company B,0.2252
Company B,0.2604
Company B,0.1931
Company B,0.2353
Company B,0.2127
Company B,0.2425
Company B,0.2588
Company B,0.1604
Company B,0.2095
Company B,0.1962
Company B,0.222
Company B,0.22
Company B,0.2206
Company B,0.1787
Company B,0.2651
Company B,0.2379
Company B,0.2014
Company B,0.245
Company B,0.2269
Company B,0.2895
Company B,0.2349
Company B,0.2587
Company B,0.1936
Company B,0.2702
Company B,0.2265
Company B,0.2204
Company B,0.1871
Company B,0.2103
Company B,0.2264
Company B,0.2552
Company B,0.2435
Company B,0.2786
Company B,0.213
Company B,0.2669
Company B,0.2388
Company B,0.3045
Company B,0.2512
Company B,0.2647
Company B,0.2026
Company B,0.2359
Company B,0.2214
Company B,0.2046
Company B,0.2123
Company B,0.2338
Company B,0.2755
Company B,0.2154
